cost,violations,props,vl,vl_spec_file,matches,set,rank,has_match
22,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_max': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'c_d_no_overlap_bar': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_x': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 1, 'weight': 0, 'cost_contrib': 0}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'type(v_v,e1,nominal).', 'aggregate(v_v,e0,max).', 'channel(v_v,e0,x).', 'channel(v_v,e1,y).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'type(v_v,e0,quantitative).', 'mark(v_v,bar).']","{'mark': 'bar', 'encoding': {'x': {'type': 'quantitative', 'aggregate': 'max', 'field': 'Gross_Current_Expenditure_x1000', 'scale': {'zero': True}}, 'y': {'type': 'nominal', 'field': 'Setting'}}}",trial_03_ut.exp_01_baseline_m10_c022_vl.json,10.0,baseline,10,True
22,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_min': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'c_d_no_overlap_bar': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_x': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 1, 'weight': 0, 'cost_contrib': 0}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'type(v_v,e1,nominal).', 'aggregate(v_v,e0,min).', 'channel(v_v,e0,x).', 'channel(v_v,e1,y).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'type(v_v,e0,quantitative).', 'mark(v_v,bar).']","{'mark': 'bar', 'encoding': {'x': {'type': 'quantitative', 'aggregate': 'min', 'field': 'Gross_Current_Expenditure_x1000', 'scale': {'zero': True}}, 'y': {'type': 'nominal', 'field': 'Setting'}}}",trial_03_ut.exp_01_baseline_m11_c022_vl.json,11.0,baseline,11,True
23,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_stdev': {'num': 1, 'weight': 5, 'cost_contrib': 5}, 'c_d_no_overlap_bar': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_x': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 1, 'weight': 0, 'cost_contrib': 0}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'type(v_v,e1,nominal).', 'aggregate(v_v,e0,stdev).', 'channel(v_v,e0,x).', 'channel(v_v,e1,y).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'type(v_v,e0,quantitative).', 'mark(v_v,bar).']","{'mark': 'bar', 'encoding': {'x': {'type': 'quantitative', 'aggregate': 'stdev', 'field': 'Gross_Current_Expenditure_x1000', 'scale': {'zero': True}}, 'y': {'type': 'nominal', 'field': 'Setting'}}}",trial_03_ut.exp_01_baseline_m12_c023_vl.json,15.0,baseline,12,True
23,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_mean': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'c_d_no_overlap_bar': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_x': {'num': 1, 'weight': 3, 'cost_contrib': 3}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'x_y_fields_order': {'num': 1, 'weight': 1, 'cost_contrib': 1}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'type(v_v,e1,nominal).', 'aggregate(v_v,e0,mean).', 'channel(v_v,e1,x).', 'channel(v_v,e0,y).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'type(v_v,e0,quantitative).', 'mark(v_v,bar).']","{'mark': 'bar', 'encoding': {'y': {'type': 'quantitative', 'aggregate': 'mean', 'field': 'Gross_Current_Expenditure_x1000', 'scale': {'zero': True}}, 'x': {'type': 'nominal', 'field': 'Setting'}}}",trial_03_ut.exp_01_baseline_m13_c023_vl.json,12.0,baseline,13,True
23,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_count': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'bin': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'continuous_size': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'd_d_point': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 3, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'ordered_x': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'zero_bin': {'num': 1, 'weight': 1, 'cost_contrib': 1}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'encoding(v_v,1).', 'type(v_v,e1,nominal).', 'bin(v_v,e0,10).', 'aggregate(v_v,1,count).', 'channel(v_v,e0,x).', 'channel(v_v,e1,y).', 'channel(v_v,1,size).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'zero(v_v,1).', 'type(v_v,e0,quantitative).', 'type(v_v,1,quantitative).', 'mark(v_v,point).']","{'mark': 'point', 'encoding': {'size': {'type': 'quantitative', 'aggregate': 'count', 'scale': {'zero': True}}, 'x': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'bin': True, 'scale': {'zero': True}}, 'y': {'type': 'nominal', 'field': 'Setting'}}}",trial_03_ut.exp_01_baseline_m14_c023_vl.json,13.0,baseline,14,True
24,"{'c_d_tick': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_row': {'num': 1, 'weight': 8, 'cost_contrib': 8}, 'only_x': {'num': 1, 'weight': 1, 'cost_contrib': 1}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'y_row': {'num': 1, 'weight': 1, 'cost_contrib': 1}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'type(v_v,e1,nominal).', 'channel(v_v,e0,y).', 'channel(v_v,e1,row).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'type(v_v,e0,quantitative).', 'mark(v_v,tick).']","{'mark': 'tick', 'encoding': {'y': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'scale': {'zero': True}}, 'row': {'type': 'nominal', 'field': 'Setting'}}}",trial_03_ut.exp_01_baseline_m15_c024_vl.json,18.0,baseline,15,True
24,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_sum': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'c_d_no_overlap_bar': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_x': {'num': 1, 'weight': 3, 'cost_contrib': 3}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'x_y_fields_order': {'num': 1, 'weight': 1, 'cost_contrib': 1}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'type(v_v,e1,nominal).', 'aggregate(v_v,e0,sum).', 'channel(v_v,e1,x).', 'channel(v_v,e0,y).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'type(v_v,e0,quantitative).', 'mark(v_v,bar).']","{'mark': 'bar', 'encoding': {'y': {'type': 'quantitative', 'aggregate': 'sum', 'field': 'Gross_Current_Expenditure_x1000', 'scale': {'zero': True}}, 'x': {'type': 'nominal', 'field': 'Setting'}}}",trial_03_ut.exp_01_baseline_m16_c024_vl.json,14.0,baseline,16,True
24,"{'c_d_point': {'num': 1, 'weight': 10, 'cost_contrib': 10}, 'continuous_x': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 1, 'weight': 0, 'cost_contrib': 0}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'type(v_v,e1,nominal).', 'channel(v_v,e0,x).', 'channel(v_v,e1,y).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'type(v_v,e0,quantitative).', 'mark(v_v,point).']","{'mark': 'point', 'encoding': {'x': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'scale': {'zero': True}}, 'y': {'type': 'nominal', 'field': 'Setting'}}}",trial_03_ut.exp_01_baseline_m17_c024_vl.json,,baseline,17,False
24,"{'c_d_tick': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_x': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_column': {'num': 1, 'weight': 9, 'cost_contrib': 9}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'x_column': {'num': 1, 'weight': 1, 'cost_contrib': 1}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'type(v_v,e1,nominal).', 'channel(v_v,e0,x).', 'channel(v_v,e1,column).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'type(v_v,e0,quantitative).', 'mark(v_v,tick).']","{'mark': 'tick', 'encoding': {'x': {'type': 'quantitative', 'field': 'Gross_Current_Expenditure_x1000', 'scale': {'zero': True}}, 'column': {'type': 'nominal', 'field': 'Setting'}}}",trial_03_ut.exp_01_baseline_m18_c024_vl.json,19.0,baseline,18,True
25,"{'aggregate': {'num': 1, 'weight': 4, 'cost_contrib': 4}, 'aggregate_median': {'num': 1, 'weight': 3, 'cost_contrib': 3}, 'c_d_no_overlap_bar': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'continuous_y': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'encoding': {'num': 2, 'weight': 0, 'cost_contrib': 0}, 'encoding_field': {'num': 2, 'weight': 6, 'cost_contrib': 12}, 'nominal_x': {'num': 1, 'weight': 3, 'cost_contrib': 3}, 'type_n': {'num': 1, 'weight': 2, 'cost_contrib': 2}, 'type_q': {'num': 1, 'weight': 0, 'cost_contrib': 0}, 'x_y_fields_order': {'num': 1, 'weight': 1, 'cost_contrib': 1}}","['view(v_v).', 'encoding(v_v,e0).', 'encoding(v_v,e1).', 'type(v_v,e1,nominal).', 'aggregate(v_v,e0,median).', 'channel(v_v,e1,x).', 'channel(v_v,e0,y).', 'field(v_v,e0,""Gross_Current_Expenditure_x1000"").', 'field(v_v,e1,""Setting"").', 'zero(v_v,e0).', 'type(v_v,e0,quantitative).', 'mark(v_v,bar).']","{'mark': 'bar', 'encoding': {'y': {'type': 'quantitative', 'aggregate': 'median', 'field': 'Gross_Current_Expenditure_x1000', 'scale': {'zero': True}}, 'x': {'type': 'nominal', 'field': 'Setting'}}}",trial_03_ut.exp_01_baseline_m19_c025_vl.json,16.0,baseline,19,True
