set,rank,prop
baseline,3,"channel(v_v,e2,size)."
baseline,3,"field(v_v,e0,""Age_Group"")."
baseline,3,"field(v_v,e1,""New_Client_Requests"")."
baseline,3,"field(v_v,e2,""ST_Max_Care"")."
baseline,3,"zero(v_v,e1)."
baseline,3,"zero(v_v,e2)."
baseline,3,"type(v_v,e1,quantitative)."
baseline,3,"type(v_v,e2,quantitative)."
baseline,3,"mark(v_v,point)."
baseline,4,view(v_v).
baseline,4,"encoding(v_v,e0)."
baseline,4,"encoding(v_v,e1)."
baseline,4,"encoding(v_v,e2)."
baseline,4,"type(v_v,e0,nominal)."
baseline,4,"bin(v_v,e1,10)."
baseline,4,"channel(v_v,e0,x)."
baseline,4,"channel(v_v,e1,y)."
baseline,4,"channel(v_v,e2,size)."
baseline,4,"field(v_v,e0,""Age_Group"")."
baseline,4,"field(v_v,e1,""New_Client_Requests"")."
baseline,4,"field(v_v,e2,""ST_Max_Care"")."
baseline,4,"zero(v_v,e1)."
baseline,4,"zero(v_v,e2)."
baseline,4,"type(v_v,e1,quantitative)."
baseline,4,"type(v_v,e2,quantitative)."
baseline,4,"mark(v_v,point)."
baseline,5,view(v_v).
baseline,5,"encoding(v_v,e0)."
baseline,5,"encoding(v_v,e1)."
baseline,5,"encoding(v_v,e2)."
baseline,5,"type(v_v,e0,nominal)."
baseline,5,"bin(v_v,e2,10)."
baseline,5,"channel(v_v,e0,x)."
baseline,5,"channel(v_v,e2,y)."
baseline,5,"channel(v_v,e1,size)."
baseline,5,"field(v_v,e0,""Age_Group"")."
baseline,5,"field(v_v,e1,""New_Client_Requests"")."
baseline,5,"field(v_v,e2,""ST_Max_Care"")."
baseline,5,"zero(v_v,e1)."
baseline,5,"zero(v_v,e2)."
baseline,5,"type(v_v,e1,quantitative)."
baseline,5,"type(v_v,e2,quantitative)."
baseline,5,"mark(v_v,point)."
baseline,6,view(v_v).
baseline,6,"encoding(v_v,e0)."
baseline,6,"encoding(v_v,e1)."
baseline,6,"encoding(v_v,e2)."
baseline,6,"type(v_v,e0,nominal)."
baseline,6,"bin(v_v,e1,10)."
baseline,6,"channel(v_v,e1,x)."
baseline,6,"channel(v_v,e2,y)."
baseline,6,"channel(v_v,e0,color)."
baseline,6,"field(v_v,e0,""Age_Group"")."
baseline,6,"field(v_v,e1,""New_Client_Requests"")."
baseline,6,"field(v_v,e2,""ST_Max_Care"")."
baseline,6,"zero(v_v,e1)."
baseline,6,"zero(v_v,e2)."
baseline,6,"mark(v_v,bar)."
baseline,6,"type(v_v,e1,quantitative)."
baseline,6,"type(v_v,e2,quantitative)."
baseline,6,"stack(v_v,zero)."
baseline,7,view(v_v).
baseline,7,"encoding(v_v,e0)."
baseline,7,"encoding(v_v,e1)."
baseline,7,"encoding(v_v,e2)."
baseline,7,"type(v_v,e0,nominal)."
baseline,7,"bin(v_v,e1,10)."
baseline,7,"channel(v_v,e1,x)."
baseline,7,"channel(v_v,e2,y)."
baseline,7,"channel(v_v,e0,color)."
baseline,7,"field(v_v,e0,""Age_Group"")."
baseline,7,"field(v_v,e1,""New_Client_Requests"")."
baseline,7,"field(v_v,e2,""ST_Max_Care"")."
baseline,7,"zero(v_v,e1)."
baseline,7,"zero(v_v,e2)."
baseline,7,"type(v_v,e1,quantitative)."
baseline,7,"type(v_v,e2,quantitative)."
baseline,7,"mark(v_v,tick)."
baseline,8,view(v_v).
baseline,8,"encoding(v_v,e0)."
baseline,8,"encoding(v_v,e1)."
baseline,8,"encoding(v_v,e2)."
baseline,8,"type(v_v,e0,nominal)."
baseline,8,"channel(v_v,e1,x)."
baseline,8,"channel(v_v,e2,y)."
baseline,8,"channel(v_v,e0,row)."
baseline,8,"field(v_v,e0,""Age_Group"")."
baseline,8,"field(v_v,e1,""New_Client_Requests"")."
baseline,8,"field(v_v,e2,""ST_Max_Care"")."
baseline,8,"zero(v_v,e1)."
baseline,8,"zero(v_v,e2)."
baseline,8,"type(v_v,e1,quantitative)."
baseline,8,"type(v_v,e2,quantitative)."
baseline,8,"mark(v_v,point)."
baseline,9,view(v_v).
baseline,9,"encoding(v_v,e0)."
baseline,9,"encoding(v_v,e1)."
baseline,9,"encoding(v_v,e2)."
baseline,9,"type(v_v,e0,nominal)."
baseline,9,"channel(v_v,e1,x)."
baseline,9,"channel(v_v,e2,y)."
baseline,9,"channel(v_v,e0,shape)."
baseline,9,"field(v_v,e0,""Age_Group"")."
baseline,9,"field(v_v,e1,""New_Client_Requests"")."
baseline,9,"field(v_v,e2,""ST_Max_Care"")."
baseline,9,"zero(v_v,e1)."
baseline,9,"zero(v_v,e2)."
baseline,9,"type(v_v,e1,quantitative)."
baseline,9,"type(v_v,e2,quantitative)."
baseline,9,"mark(v_v,point)."
baseline,10,view(v_v).
baseline,10,"encoding(v_v,e0)."
baseline,10,"encoding(v_v,e1)."
baseline,10,"encoding(v_v,e2)."
baseline,10,"type(v_v,e0,nominal)."
baseline,10,"channel(v_v,e1,x)."
baseline,10,"channel(v_v,e2,y)."
baseline,10,"channel(v_v,e0,column)."
baseline,10,"field(v_v,e0,""Age_Group"")."
baseline,10,"field(v_v,e1,""New_Client_Requests"")."
baseline,10,"field(v_v,e2,""ST_Max_Care"")."
baseline,10,"zero(v_v,e1)."
baseline,10,"zero(v_v,e2)."
baseline,10,"type(v_v,e1,quantitative)."
baseline,10,"type(v_v,e2,quantitative)."
baseline,10,"mark(v_v,point)."
baseline,11,view(v_v).
baseline,11,"encoding(v_v,e0)."
baseline,11,"encoding(v_v,e1)."
baseline,11,"encoding(v_v,e2)."
baseline,11,"type(v_v,e0,nominal)."
baseline,11,"bin(v_v,e1,10)."
baseline,11,"channel(v_v,e1,x)."
baseline,11,"channel(v_v,e2,y)."
baseline,11,"channel(v_v,e0,color)."
baseline,11,"field(v_v,e0,""Age_Group"")."
baseline,11,"field(v_v,e1,""New_Client_Requests"")."
baseline,11,"field(v_v,e2,""ST_Max_Care"")."
baseline,11,"zero(v_v,e1)."
baseline,11,"zero(v_v,e2)."
baseline,11,"mark(v_v,bar)."
baseline,11,"type(v_v,e1,quantitative)."
baseline,11,"type(v_v,e2,quantitative)."
baseline,11,"stack(v_v,normalize)."
baseline,12,view(v_v).
baseline,12,"encoding(v_v,e0)."
baseline,12,"encoding(v_v,e1)."
baseline,12,"encoding(v_v,e2)."
baseline,12,"type(v_v,e0,nominal)."
baseline,12,"bin(v_v,e1,10)."
baseline,12,"aggregate(v_v,e2,mean)."
baseline,12,"channel(v_v,e1,x)."
baseline,12,"channel(v_v,e0,y)."
baseline,12,"channel(v_v,e2,size)."
baseline,12,"field(v_v,e0,""Age_Group"")."
baseline,12,"field(v_v,e1,""New_Client_Requests"")."
baseline,12,"field(v_v,e2,""ST_Max_Care"")."
baseline,12,"zero(v_v,e1)."
baseline,12,"zero(v_v,e2)."
baseline,12,"type(v_v,e1,quantitative)."
baseline,12,"type(v_v,e2,quantitative)."
baseline,12,"mark(v_v,point)."
baseline,13,view(v_v).
baseline,13,"encoding(v_v,e0)."
baseline,13,"encoding(v_v,e1)."
baseline,13,"encoding(v_v,e2)."
baseline,13,"type(v_v,e0,nominal)."
baseline,13,"bin(v_v,e2,10)."
baseline,13,"channel(v_v,e1,x)."
baseline,13,"channel(v_v,e2,y)."
baseline,13,"channel(v_v,e0,color)."
baseline,13,"field(v_v,e0,""Age_Group"")."
baseline,13,"field(v_v,e1,""New_Client_Requests"")."
baseline,13,"field(v_v,e2,""ST_Max_Care"")."
baseline,13,"zero(v_v,e1)."
baseline,13,"zero(v_v,e2)."
baseline,13,"type(v_v,e1,quantitative)."
baseline,13,"type(v_v,e2,quantitative)."
baseline,13,"mark(v_v,tick)."
baseline,14,view(v_v).
baseline,14,"encoding(v_v,e0)."
baseline,14,"encoding(v_v,e1)."
baseline,14,"encoding(v_v,e2)."
baseline,14,"type(v_v,e0,nominal)."
baseline,14,"bin(v_v,e2,10)."
baseline,14,"channel(v_v,e1,x)."
baseline,14,"channel(v_v,e2,y)."
baseline,14,"channel(v_v,e0,color)."
baseline,14,"field(v_v,e0,""Age_Group"")."
baseline,14,"field(v_v,e1,""New_Client_Requests"")."
baseline,14,"field(v_v,e2,""ST_Max_Care"")."
baseline,14,"zero(v_v,e1)."
baseline,14,"zero(v_v,e2)."
baseline,14,"mark(v_v,bar)."
baseline,14,"type(v_v,e1,quantitative)."
baseline,14,"type(v_v,e2,quantitative)."
baseline,14,"stack(v_v,zero)."
baseline,15,view(v_v).
baseline,15,"encoding(v_v,e0)."
baseline,15,"encoding(v_v,e1)."
baseline,15,"encoding(v_v,e2)."
baseline,15,"type(v_v,e0,nominal)."
baseline,15,"channel(v_v,e2,x)."
baseline,15,"channel(v_v,e0,y)."
baseline,15,"channel(v_v,e1,color)."
baseline,15,"field(v_v,e0,""Age_Group"")."
baseline,15,"field(v_v,e1,""New_Client_Requests"")."
baseline,15,"field(v_v,e2,""ST_Max_Care"")."
baseline,15,"zero(v_v,e1)."
baseline,15,"zero(v_v,e2)."
baseline,15,"type(v_v,e1,quantitative)."
baseline,15,"type(v_v,e2,quantitative)."
baseline,15,"mark(v_v,tick)."
baseline,16,view(v_v).
baseline,16,"encoding(v_v,e0)."
baseline,16,"encoding(v_v,e1)."
baseline,16,"encoding(v_v,e2)."
baseline,16,"type(v_v,e0,nominal)."
baseline,16,"channel(v_v,e2,x)."
baseline,16,"channel(v_v,e1,y)."
baseline,16,"channel(v_v,e0,shape)."
baseline,16,"field(v_v,e0,""Age_Group"")."
baseline,16,"field(v_v,e1,""New_Client_Requests"")."
baseline,16,"field(v_v,e2,""ST_Max_Care"")."
baseline,16,"zero(v_v,e1)."
baseline,16,"zero(v_v,e2)."
baseline,16,"type(v_v,e1,quantitative)."
baseline,16,"type(v_v,e2,quantitative)."
baseline,16,"mark(v_v,point)."
baseline,17,view(v_v).
baseline,17,"encoding(v_v,e0)."
baseline,17,"encoding(v_v,e1)."
baseline,17,"encoding(v_v,e2)."
baseline,17,"type(v_v,e0,nominal)."
baseline,17,"channel(v_v,e1,x)."
baseline,17,"channel(v_v,e0,y)."
baseline,17,"channel(v_v,e2,color)."
baseline,17,"field(v_v,e0,""Age_Group"")."
baseline,17,"field(v_v,e1,""New_Client_Requests"")."
baseline,17,"field(v_v,e2,""ST_Max_Care"")."
baseline,17,"zero(v_v,e1)."
baseline,17,"zero(v_v,e2)."
baseline,17,"type(v_v,e1,quantitative)."
baseline,17,"type(v_v,e2,quantitative)."
baseline,17,"mark(v_v,tick)."
baseline,18,view(v_v).
baseline,18,"encoding(v_v,e0)."
baseline,18,"encoding(v_v,e1)."
baseline,18,"encoding(v_v,e2)."
baseline,18,"type(v_v,e0,nominal)."
baseline,18,"channel(v_v,e2,x)."
baseline,18,"channel(v_v,e1,y)."
baseline,18,"channel(v_v,e0,row)."
baseline,18,"field(v_v,e0,""Age_Group"")."
baseline,18,"field(v_v,e1,""New_Client_Requests"")."
baseline,18,"field(v_v,e2,""ST_Max_Care"")."
baseline,18,"zero(v_v,e1)."
baseline,18,"zero(v_v,e2)."
baseline,18,"type(v_v,e1,quantitative)."
baseline,18,"type(v_v,e2,quantitative)."
baseline,18,"mark(v_v,point)."
baseline,19,view(v_v).
baseline,19,"encoding(v_v,e0)."
baseline,19,"encoding(v_v,e1)."
baseline,19,"encoding(v_v,e2)."
baseline,19,"type(v_v,e0,nominal)."
baseline,19,"bin(v_v,e2,10)."
baseline,19,"aggregate(v_v,e1,mean)."
baseline,19,"channel(v_v,e2,x)."
baseline,19,"channel(v_v,e0,y)."
baseline,19,"channel(v_v,e1,size)."
baseline,19,"field(v_v,e0,""Age_Group"")."
baseline,19,"field(v_v,e1,""New_Client_Requests"")."
baseline,19,"field(v_v,e2,""ST_Max_Care"")."
baseline,19,"zero(v_v,e1)."
baseline,19,"zero(v_v,e2)."
baseline,19,"type(v_v,e1,quantitative)."
baseline,19,"type(v_v,e2,quantitative)."
baseline,19,"mark(v_v,point)."
verde,0,view(v_v).
verde,0,"encoding(v_v,e0)."
verde,0,"encoding(v_v,e1)."
verde,0,"encoding(v_v,e2)."
verde,0,"type(v_v,e0,nominal)."
verde,0,"bin(v_v,e2,10)."
verde,0,"field(v_v,e0,""Age_Group"")."
verde,0,"type(v_v,e1,quantitative)."
verde,0,"type(v_v,e2,quantitative)."
verde,0,"verde_color_double_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,0,"channel(v_v,e2,x)."
verde,0,"channel(v_v,e0,y)."
verde,0,"channel(v_v,e1,size)."
verde,0,"field(v_v,e1,""New_Client_Requests"")."
verde,0,"field(v_v,e2,""ST_Max_Care"")."
verde,0,"zero(v_v,e1)."
verde,0,"zero(v_v,e2)."
verde,0,"mark(v_v,point)."
verde,0,"verde_ordinal_sort(v_v,e0,y,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,1,view(v_v).
verde,1,"encoding(v_v,e0)."
verde,1,"encoding(v_v,e1)."
verde,1,"encoding(v_v,e2)."
verde,1,"type(v_v,e0,nominal)."
verde,1,"bin(v_v,e1,10)."
verde,1,"field(v_v,e0,""Age_Group"")."
verde,1,"type(v_v,e1,quantitative)."
verde,1,"type(v_v,e2,quantitative)."
verde,1,"verde_color_double_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,1,"channel(v_v,e1,x)."
verde,1,"channel(v_v,e0,y)."
verde,1,"channel(v_v,e2,size)."
verde,1,"field(v_v,e1,""New_Client_Requests"")."
verde,1,"field(v_v,e2,""ST_Max_Care"")."
verde,1,"zero(v_v,e1)."
verde,1,"zero(v_v,e2)."
verde,1,"mark(v_v,point)."
verde,1,"verde_ordinal_sort(v_v,e0,y,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,2,view(v_v).
verde,2,"encoding(v_v,e0)."
verde,2,"encoding(v_v,e1)."
verde,2,"encoding(v_v,e2)."
verde,2,"type(v_v,e0,nominal)."
verde,2,"bin(v_v,e2,10)."
verde,2,"field(v_v,e0,""Age_Group"")."
verde,2,"type(v_v,e1,quantitative)."
verde,2,"type(v_v,e2,quantitative)."
verde,2,"verde_color_double_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,2,"channel(v_v,e0,x)."
verde,2,"channel(v_v,e2,y)."
verde,2,"channel(v_v,e1,size)."
verde,2,"field(v_v,e1,""New_Client_Requests"")."
verde,2,"field(v_v,e2,""ST_Max_Care"")."
verde,2,"zero(v_v,e1)."
verde,2,"zero(v_v,e2)."
verde,2,"mark(v_v,point)."
verde,2,"verde_ordinal_sort(v_v,e0,x,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,3,view(v_v).
verde,3,"encoding(v_v,e0)."
verde,3,"encoding(v_v,e1)."
verde,3,"encoding(v_v,e2)."
verde,3,"type(v_v,e0,nominal)."
verde,3,"bin(v_v,e1,10)."
verde,3,"field(v_v,e0,""Age_Group"")."
verde,3,"type(v_v,e1,quantitative)."
verde,3,"type(v_v,e2,quantitative)."
verde,3,"verde_color_double_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,3,"channel(v_v,e0,x)."
verde,3,"channel(v_v,e1,y)."
verde,3,"channel(v_v,e2,size)."
verde,3,"field(v_v,e1,""New_Client_Requests"")."
verde,3,"field(v_v,e2,""ST_Max_Care"")."
verde,3,"zero(v_v,e1)."
verde,3,"zero(v_v,e2)."
verde,3,"mark(v_v,point)."
verde,3,"verde_ordinal_sort(v_v,e0,x,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,4,view(v_v).
verde,4,"encoding(v_v,e0)."
verde,4,"encoding(v_v,e1)."
verde,4,"encoding(v_v,e2)."
verde,4,"type(v_v,e0,nominal)."
verde,4,"bin(v_v,e2,10)."
verde,4,"channel(v_v,e0,color)."
verde,4,"field(v_v,e0,""Age_Group"")."
verde,4,"type(v_v,e1,quantitative)."
verde,4,"type(v_v,e2,quantitative)."
verde,4,"verde_color_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,4,"channel(v_v,e2,x)."
verde,4,"channel(v_v,e1,y)."
verde,4,"field(v_v,e1,""New_Client_Requests"")."
verde,4,"field(v_v,e2,""ST_Max_Care"")."
verde,4,"zero(v_v,e1)."
verde,4,"zero(v_v,e2)."
verde,4,"mark(v_v,bar)."
verde,4,"stack(v_v,zero)."
verde,4,"verde_ordinal_sort(v_v,e0,color,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,5,view(v_v).
verde,5,"encoding(v_v,e0)."
verde,5,"encoding(v_v,e1)."
verde,5,"encoding(v_v,e2)."
verde,5,"type(v_v,e0,nominal)."
verde,5,"bin(v_v,e2,10)."
verde,5,"channel(v_v,e0,color)."
verde,5,"field(v_v,e0,""Age_Group"")."
verde,5,"type(v_v,e1,quantitative)."
verde,5,"type(v_v,e2,quantitative)."
verde,5,"verde_color_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,5,"channel(v_v,e2,x)."
verde,5,"channel(v_v,e1,y)."
verde,5,"field(v_v,e1,""New_Client_Requests"")."
verde,5,"field(v_v,e2,""ST_Max_Care"")."
verde,5,"zero(v_v,e1)."
verde,5,"zero(v_v,e2)."
verde,5,"mark(v_v,tick)."
verde,5,"verde_ordinal_sort(v_v,e0,color,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,6,view(v_v).
verde,6,"encoding(v_v,e0)."
verde,6,"encoding(v_v,e1)."
verde,6,"encoding(v_v,e2)."
verde,6,"type(v_v,e0,nominal)."
verde,6,"bin(v_v,e2,10)."
verde,6,"field(v_v,e0,""Age_Group"")."
verde,6,"type(v_v,e1,quantitative)."
verde,6,"type(v_v,e2,quantitative)."
verde,6,"aggregate(v_v,e1,mean)."
verde,6,"verde_color_double_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,6,"channel(v_v,e2,x)."
verde,6,"channel(v_v,e0,y)."
verde,6,"channel(v_v,e1,size)."
verde,6,"field(v_v,e1,""New_Client_Requests"")."
verde,6,"field(v_v,e2,""ST_Max_Care"")."
verde,6,"zero(v_v,e1)."
verde,6,"zero(v_v,e2)."
verde,6,"mark(v_v,point)."
verde,6,"verde_ordinal_sort(v_v,e0,y,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,7,view(v_v).
verde,7,"encoding(v_v,e0)."
verde,7,"encoding(v_v,e1)."
verde,7,"encoding(v_v,e2)."
verde,7,"type(v_v,e0,nominal)."
verde,7,"field(v_v,e0,""Age_Group"")."
verde,7,"channel(v_v,e1,color)."
verde,7,"type(v_v,e1,quantitative)."
verde,7,"type(v_v,e2,quantitative)."
verde,7,"channel(v_v,e2,x)."
verde,7,"channel(v_v,e0,y)."
verde,7,"field(v_v,e1,""New_Client_Requests"")."
verde,7,"field(v_v,e2,""ST_Max_Care"")."
verde,7,"zero(v_v,e1)."
verde,7,"zero(v_v,e2)."
verde,7,"mark(v_v,tick)."
verde,7,"verde_ordinal_sort(v_v,e0,y,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,8,view(v_v).
verde,8,"encoding(v_v,e0)."
verde,8,"encoding(v_v,e1)."
verde,8,"encoding(v_v,e2)."
verde,8,"type(v_v,e0,nominal)."
verde,8,"field(v_v,e0,""Age_Group"")."
verde,8,"type(v_v,e1,quantitative)."
verde,8,"type(v_v,e2,quantitative)."
verde,8,"verde_color_double_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,8,"channel(v_v,e1,x)."
verde,8,"channel(v_v,e2,y)."
verde,8,"channel(v_v,e0,row)."
verde,8,"field(v_v,e1,""New_Client_Requests"")."
verde,8,"field(v_v,e2,""ST_Max_Care"")."
verde,8,"zero(v_v,e1)."
verde,8,"zero(v_v,e2)."
verde,8,"mark(v_v,point)."
verde,8,"verde_ordinal_sort(v_v,e0,row,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,9,view(v_v).
verde,9,"encoding(v_v,e0)."
verde,9,"encoding(v_v,e1)."
verde,9,"encoding(v_v,e2)."
verde,9,"type(v_v,e0,nominal)."
verde,9,"field(v_v,e0,""Age_Group"")."
verde,9,"type(v_v,e1,quantitative)."
verde,9,"type(v_v,e2,quantitative)."
verde,9,"verde_color_double_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,9,"channel(v_v,e1,x)."
verde,9,"channel(v_v,e2,y)."
verde,9,"channel(v_v,e0,shape)."
verde,9,"field(v_v,e1,""New_Client_Requests"")."
verde,9,"field(v_v,e2,""ST_Max_Care"")."
verde,9,"zero(v_v,e1)."
verde,9,"zero(v_v,e2)."
verde,9,"mark(v_v,point)."
verde,9,"verde_ordinal_sort(v_v,e0,shape,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,10,view(v_v).
verde,10,"encoding(v_v,e0)."
verde,10,"encoding(v_v,e1)."
verde,10,"encoding(v_v,e2)."
verde,10,"type(v_v,e0,nominal)."
verde,10,"field(v_v,e0,""Age_Group"")."
verde,10,"type(v_v,e1,quantitative)."
verde,10,"channel(v_v,e2,color)."
verde,10,"type(v_v,e2,quantitative)."
verde,10,"channel(v_v,e1,x)."
verde,10,"channel(v_v,e0,y)."
verde,10,"field(v_v,e1,""New_Client_Requests"")."
verde,10,"field(v_v,e2,""ST_Max_Care"")."
verde,10,"zero(v_v,e1)."
verde,10,"zero(v_v,e2)."
verde,10,"mark(v_v,tick)."
verde,10,"verde_ordinal_sort(v_v,e0,y,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,11,view(v_v).
verde,11,"encoding(v_v,e0)."
verde,11,"encoding(v_v,e1)."
verde,11,"encoding(v_v,e2)."
verde,11,"type(v_v,e0,nominal)."
verde,11,"bin(v_v,e1,10)."
verde,11,"channel(v_v,e0,color)."
verde,11,"field(v_v,e0,""Age_Group"")."
verde,11,"type(v_v,e1,quantitative)."
verde,11,"type(v_v,e2,quantitative)."
verde,11,"verde_color_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,11,"channel(v_v,e1,x)."
verde,11,"channel(v_v,e2,y)."
verde,11,"field(v_v,e1,""New_Client_Requests"")."
verde,11,"field(v_v,e2,""ST_Max_Care"")."
verde,11,"zero(v_v,e1)."
verde,11,"zero(v_v,e2)."
verde,11,"mark(v_v,bar)."
verde,11,"stack(v_v,zero)."
verde,11,"verde_ordinal_sort(v_v,e0,color,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,12,view(v_v).
verde,12,"encoding(v_v,e0)."
verde,12,"encoding(v_v,e1)."
verde,12,"encoding(v_v,e2)."
verde,12,"type(v_v,e0,nominal)."
verde,12,"bin(v_v,e1,10)."
verde,12,"channel(v_v,e0,color)."
verde,12,"field(v_v,e0,""Age_Group"")."
verde,12,"type(v_v,e1,quantitative)."
verde,12,"type(v_v,e2,quantitative)."
verde,12,"verde_color_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,12,"channel(v_v,e1,x)."
verde,12,"channel(v_v,e2,y)."
verde,12,"field(v_v,e1,""New_Client_Requests"")."
verde,12,"field(v_v,e2,""ST_Max_Care"")."
verde,12,"zero(v_v,e1)."
verde,12,"zero(v_v,e2)."
verde,12,"mark(v_v,tick)."
verde,12,"verde_ordinal_sort(v_v,e0,color,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,13,view(v_v).
verde,13,"encoding(v_v,e0)."
verde,13,"encoding(v_v,e1)."
verde,13,"encoding(v_v,e2)."
verde,13,"type(v_v,e0,nominal)."
verde,13,"bin(v_v,e1,10)."
verde,13,"field(v_v,e0,""Age_Group"")."
verde,13,"type(v_v,e1,quantitative)."
verde,13,"type(v_v,e2,quantitative)."
verde,13,"aggregate(v_v,e2,mean)."
verde,13,"verde_color_double_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,13,"channel(v_v,e1,x)."
verde,13,"channel(v_v,e0,y)."
verde,13,"channel(v_v,e2,size)."
verde,13,"field(v_v,e1,""New_Client_Requests"")."
verde,13,"field(v_v,e2,""ST_Max_Care"")."
verde,13,"zero(v_v,e1)."
verde,13,"zero(v_v,e2)."
verde,13,"mark(v_v,point)."
verde,13,"verde_ordinal_sort(v_v,e0,y,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,14,view(v_v).
verde,14,"encoding(v_v,e0)."
verde,14,"encoding(v_v,e1)."
verde,14,"encoding(v_v,e2)."
verde,14,"type(v_v,e0,nominal)."
verde,14,"bin(v_v,e1,10)."
verde,14,"channel(v_v,e0,color)."
verde,14,"field(v_v,e0,""Age_Group"")."
verde,14,"type(v_v,e1,quantitative)."
verde,14,"type(v_v,e2,quantitative)."
verde,14,"verde_color_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,14,"channel(v_v,e2,x)."
verde,14,"channel(v_v,e1,y)."
verde,14,"field(v_v,e1,""New_Client_Requests"")."
verde,14,"field(v_v,e2,""ST_Max_Care"")."
verde,14,"zero(v_v,e1)."
verde,14,"zero(v_v,e2)."
verde,14,"mark(v_v,tick)."
