set,rank,violation,num,weight,cost_contrib
baseline,6,type_q,3,0,0
baseline,6,zero,1,1,1
baseline,7,c_c_point,1,0,0
baseline,7,continuous_color,1,10,10
baseline,7,continuous_x,1,0,0
baseline,7,continuous_y,1,0,0
baseline,7,encoding,3,0,0
baseline,7,encoding_field,3,6,18
baseline,7,log,1,1,1
baseline,7,type_q,3,0,0
baseline,7,x_y_fields_order,1,1,1
baseline,7,zero,1,1,1
baseline,8,c_c_point,1,0,0
baseline,8,continuous_color,1,10,10
baseline,8,continuous_x,1,0,0
baseline,8,continuous_y,1,0,0
baseline,8,encoding,3,0,0
baseline,8,encoding_field,3,6,18
baseline,8,log,1,1,1
baseline,8,type_q,3,0,0
baseline,8,zero,1,1,1
baseline,8,zero_positional,1,1,1
baseline,9,c_c_point,1,0,0
baseline,9,continuous_color,1,10,10
baseline,9,continuous_x,1,0,0
baseline,9,continuous_y,1,0,0
baseline,9,encoding,3,0,0
baseline,9,encoding_field,3,6,18
baseline,9,log,1,1,1
baseline,9,type_q,3,0,0
baseline,9,zero,1,1,1
baseline,9,zero_positional,1,1,1
baseline,10,c_c_point,1,0,0
baseline,10,continuous_color,1,10,10
baseline,10,continuous_x,1,0,0
baseline,10,continuous_y,1,0,0
baseline,10,encoding,3,0,0
baseline,10,encoding_field,3,6,18
baseline,10,log,1,1,1
baseline,10,type_q,3,0,0
baseline,10,x_y_fields_order,1,1,1
baseline,10,zero,1,1,1
baseline,10,zero_positional,1,1,1
baseline,11,c_c_point,1,0,0
baseline,11,continuous_color,1,10,10
baseline,11,continuous_x,1,0,0
baseline,11,continuous_y,1,0,0
baseline,11,encoding,3,0,0
baseline,11,encoding_field,3,6,18
baseline,11,log,1,1,1
baseline,11,type_q,3,0,0
baseline,11,x_y_fields_order,1,1,1
baseline,11,zero,1,1,1
baseline,11,zero_positional,1,1,1
baseline,12,bin,1,2,2
baseline,12,c_d_tick,1,0,0
baseline,12,continuous_color,1,10,10
baseline,12,continuous_y,1,0,0
baseline,12,encoding,3,0,0
baseline,12,encoding_field,3,6,18
baseline,12,log,1,1,1
baseline,12,ordered_x,1,1,1
baseline,12,type_q,3,0,0
baseline,12,zero,1,1,1
baseline,12,zero_bin,1,1,1
baseline,13,bin,1,2,2
baseline,13,c_c_point,1,0,0
baseline,13,continuous_x,1,0,0
baseline,13,continuous_y,1,0,0
baseline,13,encoding,3,0,0
baseline,13,encoding_field,3,6,18
baseline,13,high_cardinality_size,1,1,1
baseline,13,log,1,1,1
baseline,13,ordered_size,1,10,10
baseline,13,type_q,3,0,0
baseline,13,zero,1,1,1
baseline,13,zero_bin,1,1,1
baseline,13,zero_positional,1,1,1
baseline,14,bin,1,2,2
baseline,14,c_d_tick,1,0,0
baseline,14,continuous_color,1,10,10
baseline,14,continuous_x,1,0,0
baseline,14,encoding,3,0,0
baseline,14,encoding_field,3,6,18
baseline,14,log,1,1,1
baseline,14,ordered_y,1,0,0
baseline,14,orientation_binned,1,2,2
baseline,14,type_q,3,0,0
baseline,14,zero,1,1,1
baseline,14,zero_bin,1,1,1
baseline,15,bin,1,2,2
baseline,15,c_d_tick,1,0,0
baseline,15,continuous_color,1,10,10
baseline,15,continuous_y,1,0,0
baseline,15,encoding,3,0,0
baseline,15,encoding_field,3,6,18
baseline,15,log,1,1,1
baseline,15,ordered_x,1,1,1
baseline,15,type_q,3,0,0
baseline,15,x_y_fields_order,1,1,1
baseline,15,zero,1,1,1
baseline,15,zero_bin,1,1,1
baseline,16,aggregate,1,4,4
baseline,16,aggregate_mean,1,1,1
baseline,16,bin,2,2,4
baseline,16,continuous_size,1,1,1
baseline,16,d_d_point,1,0,0
baseline,16,encoding,3,0,0
baseline,16,encoding_field,3,6,18
baseline,16,log,1,1,1
baseline,16,ordered_x,1,1,1
baseline,16,ordered_y,1,0,0
baseline,16,type_q,3,0,0
baseline,16,zero,1,1,1
baseline,16,zero_bin,2,1,2
baseline,16,zero_size,1,3,3
baseline,17,bin,1,2,2
baseline,17,c_d_point,1,10,10
baseline,17,continuous_size,1,1,1
baseline,17,continuous_x,1,0,0
baseline,17,encoding,3,0,0
baseline,17,encoding_field,3,6,18
baseline,17,high_cardinality_size,1,1,1
baseline,17,log,1,1,1
baseline,17,ordered_y,1,0,0
baseline,17,type_q,3,0,0
baseline,17,zero,1,1,1
baseline,17,zero_bin,1,1,1
baseline,17,zero_positional,1,1,1
baseline,18,bin,1,2,2
baseline,18,c_c_point,1,0,0
baseline,18,continuous_x,1,0,0
baseline,18,continuous_y,1,0,0
baseline,18,encoding,3,0,0
baseline,18,encoding_field,3,6,18
baseline,18,high_cardinality_size,1,1,1
baseline,18,log,1,1,1
baseline,18,ordered_size,1,10,10
baseline,18,type_q,3,0,0
baseline,18,x_y_fields_order,1,1,1
baseline,18,zero,1,1,1
baseline,18,zero_bin,1,1,1
baseline,18,zero_positional,1,1,1
baseline,19,bin,1,2,2
baseline,19,c_c_point,1,0,0
baseline,19,continuous_x,1,0,0
baseline,19,continuous_y,1,0,0
baseline,19,encoding,3,0,0
baseline,19,encoding_field,3,6,18
baseline,19,log,1,1,1
baseline,19,ordered_column,1,10,10
baseline,19,type_q,3,0,0
baseline,19,x_column,1,1,1
baseline,19,y_column,1,1,1
baseline,19,zero,1,1,1
baseline,19,zero_bin,1,1,1
baseline,19,zero_positional,1,1,1
baseline,20,bin,1,2,2
baseline,20,c_c_point,1,0,0
baseline,20,continuous_x,1,0,0
baseline,20,continuous_y,1,0,0
baseline,20,encoding,3,0,0
baseline,20,encoding_field,3,6,18
baseline,20,log,1,1,1
baseline,20,ordered_row,1,10,10
baseline,20,type_q,3,0,0
baseline,20,x_row,1,1,1
baseline,20,y_row,1,1,1
baseline,20,zero,1,1,1
baseline,20,zero_bin,1,1,1
baseline,20,zero_positional,1,1,1
baseline,21,bin,1,2,2
baseline,21,c_d_tick,1,0,0
baseline,21,continuous_color,1,10,10
baseline,21,continuous_x,1,0,0
baseline,21,encoding,3,0,0
baseline,21,encoding_field,3,6,18
baseline,21,log,1,1,1
baseline,21,ordered_y,1,0,0
baseline,21,orientation_binned,1,2,2
baseline,21,type_q,3,0,0
baseline,21,zero,1,1,1
baseline,21,zero_bin,1,1,1
baseline,21,zero_positional,1,1,1
baseline,22,bin,1,2,2
baseline,22,c_d_tick,1,0,0
baseline,22,continuous_color,1,10,10
baseline,22,continuous_y,1,0,0
baseline,22,encoding,3,0,0
baseline,22,encoding_field,3,6,18
baseline,22,log,1,1,1
baseline,22,ordered_x,1,1,1
baseline,22,type_q,3,0,0
baseline,22,x_y_fields_order,1,1,1
baseline,22,zero,1,1,1
baseline,22,zero_bin,1,1,1
baseline,22,zero_positional,1,1,1
baseline,23,bin,1,2,2
baseline,23,c_d_tick,1,0,0
baseline,23,continuous_color,1,10,10
baseline,23,continuous_x,1,0,0
baseline,23,encoding,3,0,0
baseline,23,encoding_field,3,6,18
baseline,23,log,1,1,1
baseline,23,ordered_y,1,0,0
baseline,23,orientation_binned,1,2,2
baseline,23,type_q,3,0,0
baseline,23,x_y_fields_order,1,1,1
baseline,23,zero,1,1,1
baseline,23,zero_bin,1,1,1
baseline,24,bin,1,2,2
baseline,24,c_d_point,1,10,10
baseline,24,continuous_size,1,1,1
baseline,24,continuous_x,1,0,0
baseline,24,encoding,3,0,0
baseline,24,encoding_field,3,6,18
baseline,24,high_cardinality_size,1,1,1
baseline,24,log,1,1,1
baseline,24,ordered_y,1,0,0
baseline,24,type_q,3,0,0
baseline,24,zero,1,1,1
baseline,24,zero_bin,1,1,1
baseline,24,zero_positional,1,1,1
baseline,25,bin,1,2,2
baseline,25,c_d_tick,1,0,0
baseline,25,continuous_color,1,10,10
baseline,25,continuous_y,1,0,0
baseline,25,encoding,3,0,0
baseline,25,encoding_field,3,6,18
baseline,25,log,1,1,1
baseline,25,ordered_x,1,1,1
baseline,25,type_q,3,0,0
baseline,25,x_y_fields_order,1,1,1
baseline,25,zero,1,1,1
baseline,25,zero_bin,1,1,1
baseline,25,zero_positional,1,1,1
baseline,26,bin,1,2,2
baseline,26,c_d_tick,1,0,0
baseline,26,continuous_color,1,10,10
baseline,26,continuous_x,1,0,0
baseline,26,encoding,3,0,0
baseline,26,encoding_field,3,6,18
baseline,26,log,1,1,1
baseline,26,ordered_y,1,0,0
baseline,26,orientation_binned,1,2,2
baseline,26,type_q,3,0,0
baseline,26,zero,1,1,1
baseline,26,zero_bin,1,1,1
baseline,26,zero_positional,1,1,1
baseline,27,bin,1,2,2
baseline,27,c_c_point,1,0,0
baseline,27,continuous_x,1,0,0
baseline,27,continuous_y,1,0,0
baseline,27,encoding,3,0,0
baseline,27,encoding_field,3,6,18
baseline,27,high_cardinality_size,2,1,2
baseline,27,log,1,1,1
baseline,27,ordered_size,1,10,10
baseline,27,type_q,3,0,0
baseline,27,zero,1,1,1
baseline,27,zero_bin,1,1,1
baseline,27,zero_positional,1,1,1
baseline,28,bin,1,2,2
baseline,28,c_c_point,1,0,0
baseline,28,continuous_x,1,0,0
baseline,28,continuous_y,1,0,0
baseline,28,encoding,3,0,0
baseline,28,encoding_field,3,6,18
baseline,28,log,1,1,1
baseline,28,ordered_column,1,10,10
baseline,28,type_q,3,0,0
baseline,28,x_column,1,1,1
baseline,28,y_column,1,1,1
baseline,28,zero,1,1,1
baseline,28,zero_bin,1,1,1
baseline,28,zero_positional,1,1,1
baseline,29,bin,1,2,2
baseline,29,c_c_point,1,0,0
baseline,29,continuous_x,1,0,0
baseline,29,continuous_y,1,0,0
baseline,29,encoding,3,0,0
baseline,29,encoding_field,3,6,18
baseline,29,log,1,1,1
baseline,29,ordered_row,1,10,10
baseline,29,type_q,3,0,0
baseline,29,x_row,1,1,1
baseline,29,y_row,1,1,1
baseline,29,zero,1,1,1
baseline,29,zero_bin,1,1,1
baseline,29,zero_positional,1,1,1
baseline,30,bin,1,2,2
baseline,30,c_c_point,1,0,0
baseline,30,continuous_x,1,0,0
baseline,30,continuous_y,1,0,0
baseline,30,encoding,3,0,0
baseline,30,encoding_field,3,6,18
baseline,30,high_cardinality_size,2,1,2
baseline,30,log,1,1,1
baseline,30,ordered_size,1,10,10
baseline,30,type_q,3,0,0
baseline,30,x_y_fields_order,1,1,1
baseline,30,zero,1,1,1
baseline,30,zero_bin,1,1,1
baseline,30,zero_positional,1,1,1
baseline,31,aggregate,1,4,4
baseline,31,aggregate_mean,1,1,1
baseline,31,bin,2,2,4
baseline,31,continuous_size,1,1,1
baseline,31,d_d_point,1,0,0
baseline,31,encoding,3,0,0
baseline,31,encoding_field,3,6,18
baseline,31,log,1,1,1
baseline,31,ordered_x,1,1,1
baseline,31,ordered_y,1,0,0
baseline,31,type_q,3,0,0
baseline,31,x_y_fields_order,1,1,1
baseline,31,zero,1,1,1
baseline,31,zero_bin,2,1,2
baseline,31,zero_size,1,3,3
baseline,32,aggregate,1,4,4
baseline,32,aggregate_sum,1,2,2
baseline,32,bin,2,2,4
baseline,32,continuous_size,1,1,1
baseline,32,d_d_point,1,0,0
baseline,32,encoding,3,0,0
baseline,32,encoding_field,3,6,18
baseline,32,log,1,1,1
baseline,32,ordered_x,1,1,1
baseline,32,ordered_y,1,0,0
baseline,32,type_q,3,0,0
baseline,32,zero,1,1,1
baseline,32,zero_bin,2,1,2
baseline,32,zero_size,1,3,3
baseline,33,bin,1,2,2
baseline,33,c_d_point,1,10,10
baseline,33,continuous_size,1,1,1
baseline,33,continuous_x,1,0,0
baseline,33,encoding,3,0,0
baseline,33,encoding_field,3,6,18
baseline,33,log,1,1,1
baseline,33,ordered_y,1,0,0
baseline,33,type_q,3,0,0
baseline,33,zero,1,1,1
baseline,33,zero_bin,1,1,1
baseline,33,zero_size,1,3,3
baseline,34,bin,1,2,2
baseline,34,c_c_point,1,0,0
baseline,34,continuous_x,1,0,0
baseline,34,continuous_y,1,0,0
baseline,34,encoding,3,0,0
baseline,34,encoding_field,3,6,18
baseline,34,log,1,1,1
baseline,34,ordered_row,1,10,10
baseline,34,type_q,3,0,0
baseline,34,x_row,1,1,1
baseline,34,x_y_fields_order,1,1,1
baseline,34,y_row,1,1,1
baseline,34,zero,1,1,1
baseline,34,zero_bin,1,1,1
baseline,34,zero_positional,1,1,1
baseline,35,bin,1,2,2
baseline,35,c_c_point,1,0,0
baseline,35,continuous_x,1,0,0
baseline,35,continuous_y,1,0,0
baseline,35,encoding,3,0,0
baseline,35,encoding_field,3,6,18
baseline,35,log,1,1,1
baseline,35,ordered_column,1,10,10
baseline,35,type_q,3,0,0
baseline,35,x_column,1,1,1
baseline,35,x_y_fields_order,1,1,1
baseline,35,y_column,1,1,1
baseline,35,zero,1,1,1
baseline,35,zero_bin,1,1,1
baseline,35,zero_positional,1,1,1
baseline,36,bin,1,2,2
baseline,36,c_c_point,1,0,0
baseline,36,continuous_x,1,0,0
baseline,36,continuous_y,1,0,0
baseline,36,encoding,3,0,0
baseline,36,encoding_field,3,6,18
baseline,36,log,1,1,1
baseline,36,ordered_column,1,10,10
baseline,36,type_q,3,0,0
baseline,36,x_column,1,1,1
baseline,36,x_y_fields_order,1,1,1
baseline,36,y_column,1,1,1
baseline,36,zero,1,1,1
baseline,36,zero_bin,1,1,1
baseline,36,zero_positional,1,1,1
baseline,37,bin,1,2,2
baseline,37,c_c_point,1,0,0
baseline,37,continuous_x,1,0,0
baseline,37,continuous_y,1,0,0
baseline,37,encoding,3,0,0
baseline,37,encoding_field,3,6,18
baseline,37,log,1,1,1
baseline,37,ordered_row,1,10,10
baseline,37,type_q,3,0,0
baseline,37,x_row,1,1,1
baseline,37,x_y_fields_order,1,1,1
baseline,37,y_row,1,1,1
baseline,37,zero,1,1,1
baseline,37,zero_bin,1,1,1
baseline,37,zero_positional,1,1,1
baseline,38,bin,1,2,2
baseline,38,c_d_point,1,10,10
baseline,38,continuous_size,1,1,1
baseline,38,continuous_y,1,0,0
baseline,38,encoding,3,0,0
baseline,38,encoding_field,3,6,18
baseline,38,high_cardinality_size,1,1,1
baseline,38,log,1,1,1
baseline,38,ordered_x,1,1,1
baseline,38,type_q,3,0,0
baseline,38,x_y_fields_order,1,1,1
baseline,38,zero,1,1,1
baseline,38,zero_bin,1,1,1
baseline,38,zero_positional,1,1,1
baseline,39,aggregate,1,4,4
baseline,39,aggregate_sum,1,2,2
baseline,39,bin,2,2,4
baseline,39,continuous_size,1,1,1
baseline,39,d_d_point,1,0,0
baseline,39,encoding,3,0,0
baseline,39,encoding_field,3,6,18
baseline,39,log,1,1,1
baseline,39,ordered_x,1,1,1
baseline,39,ordered_y,1,0,0
baseline,39,type_q,3,0,0
baseline,39,x_y_fields_order,1,1,1
baseline,39,zero,1,1,1
baseline,39,zero_bin,2,1,2
baseline,39,zero_size,1,3,3
baseline,40,aggregate,1,4,4
baseline,40,aggregate_median,1,3,3
baseline,40,bin,2,2,4
baseline,40,continuous_size,1,1,1
baseline,40,d_d_point,1,0,0
baseline,40,encoding,3,0,0
baseline,40,encoding_field,3,6,18
baseline,40,log,1,1,1
baseline,40,ordered_x,1,1,1
baseline,40,ordered_y,1,0,0
baseline,40,type_q,3,0,0
baseline,40,zero,1,1,1
baseline,40,zero_bin,2,1,2
baseline,40,zero_size,1,3,3
baseline,41,bin,1,2,2
baseline,41,c_d_point,1,10,10
baseline,41,continuous_size,1,1,1
baseline,41,continuous_y,1,0,0
baseline,41,encoding,3,0,0
baseline,41,encoding_field,3,6,18
baseline,41,high_cardinality_size,1,1,1
baseline,41,log,1,1,1
baseline,41,ordered_x,1,1,1
baseline,41,type_q,3,0,0
baseline,41,x_y_fields_order,1,1,1
baseline,41,zero,1,1,1
baseline,41,zero_bin,1,1,1
baseline,41,zero_positional,1,1,1
baseline,42,aggregate,1,4,4
baseline,42,aggregate_median,1,3,3
baseline,42,bin,2,2,4
baseline,42,continuous_size,1,1,1
baseline,42,d_d_point,1,0,0
baseline,42,encoding,3,0,0
baseline,42,encoding_field,3,6,18
baseline,42,log,1,1,1
baseline,42,ordered_x,1,1,1
baseline,42,ordered_y,1,0,0
baseline,42,type_q,3,0,0
baseline,42,x_y_fields_order,1,1,1
baseline,42,zero,1,1,1
baseline,42,zero_bin,2,1,2
baseline,42,zero_size,1,3,3
baseline,43,aggregate,1,4,4
baseline,43,aggregate_max,1,4,4
baseline,43,bin,2,2,4
baseline,43,continuous_size,1,1,1
baseline,43,d_d_point,1,0,0
baseline,43,encoding,3,0,0
baseline,43,encoding_field,3,6,18
baseline,43,log,1,1,1
baseline,43,ordered_x,1,1,1
baseline,43,ordered_y,1,0,0
baseline,43,type_q,3,0,0
baseline,43,zero,1,1,1
baseline,43,zero_bin,2,1,2
baseline,43,zero_size,1,3,3
baseline,44,aggregate,1,4,4
baseline,44,aggregate_min,1,4,4
baseline,44,bin,2,2,4
baseline,44,continuous_size,1,1,1
baseline,44,d_d_point,1,0,0
baseline,44,encoding,3,0,0
baseline,44,encoding_field,3,6,18
baseline,44,log,1,1,1
baseline,44,ordered_x,1,1,1
baseline,44,ordered_y,1,0,0
baseline,44,type_q,3,0,0
baseline,44,zero,1,1,1
baseline,44,zero_bin,2,1,2
baseline,44,zero_size,1,3,3
baseline,45,bin,1,2,2
baseline,45,c_d_point,1,10,10
baseline,45,continuous_size,1,1,1
baseline,45,continuous_x,1,0,0
baseline,45,encoding,3,0,0
baseline,45,encoding_field,3,6,18
baseline,45,high_cardinality_size,1,1,1
baseline,45,log,1,1,1
baseline,45,ordered_y,1,0,0
baseline,45,type_q,3,0,0
baseline,45,x_y_fields_order,1,1,1
baseline,45,zero,1,1,1
baseline,45,zero_bin,1,1,1
baseline,45,zero_size,1,3,3
baseline,46,bin,1,2,2
baseline,46,c_d_point,1,10,10
baseline,46,continuous_size,1,1,1
baseline,46,continuous_y,1,0,0
baseline,46,encoding,3,0,0
baseline,46,encoding_field,3,6,18
baseline,46,high_cardinality_size,1,1,1
baseline,46,log,1,1,1
baseline,46,ordered_x,1,1,1
baseline,46,type_q,3,0,0
baseline,46,zero,1,1,1
baseline,46,zero_bin,1,1,1
baseline,46,zero_size,1,3,3
baseline,47,bin,1,2,2
baseline,47,c_d_point,1,10,10
baseline,47,continuous_size,1,1,1
baseline,47,continuous_y,1,0,0
baseline,47,encoding,3,0,0
baseline,47,encoding_field,3,6,18
baseline,47,log,1,1,1
baseline,47,ordered_x,1,1,1
baseline,47,type_q,3,0,0
baseline,47,x_y_fields_order,1,1,1
baseline,47,zero,1,1,1
baseline,47,zero_bin,1,1,1
baseline,47,zero_size,1,3,3
baseline,48,agg_dim,1,2,2
baseline,48,aggregate,3,4,12
baseline,48,aggregate_mean,3,1,3
baseline,48,c_c_point,1,0,0
baseline,48,continuous_size,1,1,1
baseline,48,continuous_x,1,0,0
baseline,48,continuous_y,1,0,0
baseline,48,encoding,3,0,0
baseline,48,encoding_field,3,6,18
baseline,48,high_cardinality_size,1,1,1
baseline,48,log,1,1,1
baseline,48,type_q,3,0,0
baseline,48,zero,1,1,1
baseline,48,zero_positional,1,1,1
baseline,49,aggregate,1,4,4
baseline,49,aggregate_stdev,1,5,5
baseline,49,bin,2,2,4
baseline,49,continuous_size,1,1,1
baseline,49,d_d_point,1,0,0
baseline,49,encoding,3,0,0
baseline,49,encoding_field,3,6,18
baseline,49,log,1,1,1
baseline,49,ordered_x,1,1,1
baseline,49,ordered_y,1,0,0
baseline,49,type_q,3,0,0
baseline,49,zero,1,1,1
baseline,49,zero_bin,2,1,2
baseline,49,zero_size,1,3,3
verde,0,c_c_point,1,0,0
verde,0,continuous_size,1,1,1
verde,0,continuous_x,1,0,0
verde,0,continuous_y,1,0,0
verde,0,encoding,3,0,0
verde,0,encoding_field,3,6,18
verde,0,high_cardinality_size,1,1,1
verde,0,log,1,1,1
verde,0,type_q,3,0,0
verde,0,verde_color_mark,1,0,0
verde,0,zero,1,1,1
verde,0,zero_positional,1,1,1
verde,1,c_c_point,1,0,0
verde,1,continuous_size,1,1,1
verde,1,continuous_x,1,0,0
verde,1,continuous_y,1,0,0
verde,1,encoding,3,0,0
verde,1,encoding_field,3,6,18
verde,1,high_cardinality_size,1,1,1
verde,1,log,1,1,1
verde,1,type_q,3,0,0
verde,1,verde_color_mark,1,0,0
verde,1,zero,1,1,1
verde,1,zero_positional,1,1,1
verde,2,c_c_point,1,0,0
verde,2,continuous_size,1,1,1
verde,2,continuous_x,1,0,0
verde,2,continuous_y,1,0,0
verde,2,encoding,3,0,0
verde,2,encoding_field,3,6,18
verde,2,high_cardinality_size,2,1,2
verde,2,log,1,1,1
verde,2,type_q,3,0,0
verde,2,verde_color_mark,1,0,0
verde,2,zero,1,1,1
verde,2,zero_positional,1,1,1
verde,3,c_c_point,1,0,0
verde,3,continuous_size,1,1,1
verde,3,continuous_x,1,0,0
verde,3,continuous_y,1,0,0
verde,3,encoding,3,0,0
verde,3,encoding_field,3,6,18
verde,3,high_cardinality_size,2,1,2
verde,3,log,1,1,1
verde,3,type_q,3,0,0
verde,3,verde_color_mark,1,0,0
verde,3,zero,1,1,1
verde,3,zero_positional,1,1,1
verde,4,c_c_point,1,0,0
verde,4,continuous_size,1,1,1
verde,4,continuous_x,1,0,0
verde,4,continuous_y,1,0,0
verde,4,encoding,3,0,0
verde,4,encoding_field,3,6,18
verde,4,high_cardinality_size,1,1,1
verde,4,log,1,1,1
verde,4,type_q,3,0,0
verde,4,verde_color_mark,1,0,0
verde,4,zero,1,1,1
verde,4,zero_size,1,3,3
verde,5,c_c_point,1,0,0
verde,5,continuous_size,1,1,1
verde,5,continuous_x,1,0,0
verde,5,continuous_y,1,0,0
verde,5,encoding,3,0,0
verde,5,encoding_field,3,6,18
verde,5,high_cardinality_size,1,1,1
verde,5,log,1,1,1
verde,5,type_q,3,0,0
verde,5,verde_color_mark,1,0,0
verde,5,zero,1,1,1
verde,5,zero_size,1,3,3
verde,6,c_c_point,1,0,0
verde,6,continuous_color,1,10,10
verde,6,continuous_x,1,0,0
verde,6,continuous_y,1,0,0
verde,6,encoding,3,0,0
verde,6,encoding_field,3,6,18
verde,6,log,1,1,1
verde,6,type_q,3,0,0
verde,6,verde_color_enc_scheme,1,0,0
verde,6,zero,1,1,1
verde,7,c_c_point,1,0,0
verde,7,continuous_color,1,10,10
verde,7,continuous_x,1,0,0
verde,7,continuous_y,1,0,0
verde,7,encoding,3,0,0
verde,7,encoding_field,3,6,18
verde,7,log,1,1,1
verde,7,type_q,3,0,0
verde,7,verde_color_enc_scheme,1,0,0
verde,7,zero,1,1,1
verde,8,c_c_point,1,0,0
verde,8,continuous_color,1,10,10
verde,8,continuous_x,1,0,0
verde,8,continuous_y,1,0,0
verde,8,encoding,3,0,0
verde,8,encoding_field,3,6,18
verde,8,log,1,1,1
verde,8,type_q,3,0,0
verde,8,zero,1,1,1
verde,8,zero_positional,1,1,1
verde,9,c_c_point,1,0,0
verde,9,continuous_color,1,10,10
verde,9,continuous_x,1,0,0
verde,9,continuous_y,1,0,0
verde,9,encoding,3,0,0
verde,9,encoding_field,3,6,18
verde,9,log,1,1,1
verde,9,type_q,3,0,0
verde,9,zero,1,1,1
verde,9,zero_positional,1,1,1
verde,10,c_c_point,1,0,0
verde,10,continuous_color,1,10,10
verde,10,continuous_x,1,0,0
verde,10,continuous_y,1,0,0
verde,10,encoding,3,0,0
verde,10,encoding_field,3,6,18
verde,10,log,1,1,1
verde,10,type_q,3,0,0
verde,10,verde_color_enc_scheme,1,0,0
verde,10,zero,1,1,1
verde,10,zero_positional,1,1,1
verde,11,c_c_point,1,0,0
verde,11,continuous_color,1,10,10
verde,11,continuous_x,1,0,0
verde,11,continuous_y,1,0,0
verde,11,encoding,3,0,0
verde,11,encoding_field,3,6,18
verde,11,log,1,1,1
verde,11,type_q,3,0,0
verde,11,verde_color_enc_scheme,1,0,0
verde,11,zero,1,1,1
verde,11,zero_positional,1,1,1
verde,12,bin,1,2,2
verde,12,c_d_tick,1,0,0
verde,12,continuous_color,1,10,10
verde,12,continuous_y,1,0,0
verde,12,encoding,3,0,0
verde,12,encoding_field,3,6,18
verde,12,log,1,1,1
verde,12,ordered_x,1,1,1
verde,12,type_q,3,0,0
verde,12,verde_color_enc_scheme,1,0,0
verde,12,zero,1,1,1
verde,12,zero_bin,1,1,1
verde,13,bin,1,2,2
verde,13,c_d_tick,1,0,0
verde,13,continuous_color,1,10,10
verde,13,continuous_y,1,0,0
verde,13,encoding,3,0,0
verde,13,encoding_field,3,6,18
verde,13,log,1,1,1
verde,13,ordered_x,1,1,1
verde,13,type_q,3,0,0
verde,13,verde_color_enc_scheme,1,0,0
verde,13,zero,1,1,1
verde,13,zero_bin,1,1,1
verde,14,bin,1,2,2
verde,14,c_d_tick,1,0,0
verde,14,continuous_color,1,10,10
verde,14,continuous_y,1,0,0
verde,14,encoding,3,0,0
verde,14,encoding_field,3,6,18
verde,14,log,1,1,1
verde,14,ordered_x,1,1,1
verde,14,type_q,3,0,0
verde,14,verde_color_enc_scheme,1,0,0
verde,14,zero,1,1,1
verde,14,zero_bin,1,1,1
verde,14,zero_positional,1,1,1
verde,15,bin,1,2,2
verde,15,c_d_tick,1,0,0
